"schoolId","shortName","name","email","oldName","principal","region","province","city","street","telNo","cellNo","fax","website"
"407421","ACA","Asian College of Aeronautics","natividad_aca@yahoo.com",NULL,"Jose Antonio G. Coronel","6","630","63022","365 Diversion Road, Sambag, Jaro, Iloilo City","(033) 508-8077","09985737276",,"www.acaero.com"
"407422",,"St. Valens College of Business and Arts","stvalens@gmail.com / jean_ritumalta@yahoo.com",NULL,"Norelyn G. Batugal","4","410","41010","Brgy. Poblacion, Ibaan, Batangas",,"'09177900380 / 09178990426",,
"407423","USA","Universal Scholastic Academe","pmis2008@yahoo.com",NULL,"Robert J. Saccamago","4","410","41012","Lemery, Batangas","09279720640","'09169180889",,
"407424","FEAPITSAT","Far East Asia Pacific Institute of Tourism Science and Technology","feapitsatcolleges@yahoo.com.ph",NULL,"Jerald V. Diones","4","421","42120","2nd Flr., Jackson Bldg., Daang Amaya, Tanza, Cavite","046-431-8501","+639174218315",,
"407425","NMCFI","Negros Maritime College Foundation, Inc.","nmcfi@yahooo.com.ph",NULL,"Dr. Mark Anthony A. Vera","18","1846","184620","Airport Area, National Highway, Sibulan, Negros Oriental","225-5215/225-5408","09364544434","225-5215","negrosmaritimecollege.edu.ph"
"407426",,"Olarte's School of Science and Technology","justlance_1812@yahoo.com",NULL,"Jennifer C. Olarte","3","349","34912","31 Encarnacion St., Brgy. Antonino, Jaen, Nueva Ecija",,"(044) 333-2036",,
"407427",,"Philippine Technological Institute of Science, Arts and Trade-Cavite","leonora_gordon@yahoo.com",NULL,"LEONORA M. GORDON","4","421","42123","3rd Floor WJL Building, Governor's Drive, San Gabriel, GMA, Cavite","(046)460 5220","0939 122 1180",,
"407428",,"Center for Healthcare Professions Butuan","-chp_butuan09",NULL,"Janet C. Vesagas, R.N","16","1602","160202","264 3rd Floor S & V Bldg., R. Calo St., Butuan City","225-6849",,,
"407431","FIRST ACADEMY SHS","First Academy of Skills and Technology, Inc.","-firstacademybacolod@gmail.com",NULL,"JUANITO M. TUPAS","18","1845","184501","Lee U Bldg., Araneta St., Bacolod City","7048032/ 704-1608","09335139207",,
"407432",NULL,"Mindanao State University-Maguindanao","msumagilshs@yahoo.com",NULL,NULL,"15","1538","153807","Datu Odin Sinsuat, Maguindanao",NULL,"(064)5520871",NULL,NULL
"407433",,"Universidad de Manila","-",NULL,"Ma. Victoria Crisostomo","13","1339","133900","Justice Cecilia Muñoz-Palma Street corner Mayor Antonio J. Villegas Street, Mehan Gardens, Ermita, M",,,,
"407434",NULL,"University of the Philippines-Los Baños-Rural HS","-",NULL,NULL,"4","434","43411","Los Baños, Laguna",NULL,NULL,NULL,NULL
"407444",,"Computer Arts and Technological College - Ligao City","-",NULL,"LERMA M. SANCHEZ-NOBLEZA","5","505","50508","Washington St., Binatagan, Ligao City",,,,
"407445",NULL,"Trade-Tech International Science Institute","josettisi@yahoo.com.ph",NULL,NULL,"7","722","72227","Purok Mahogany Simborio, Tayud, Lilo-an, Cebu",NULL,"(032) 266-3233",NULL,NULL
"407446","SCISTech","St. Constantine Institute of Science and Technology Inc.","scistech2011@yahoo.com",NULL,"Marie Jean R. Francisco","4","458","45804","RR Celestra Bldg., National Road, Brgy. Tagpos, Binangonan, Rizal","026691028","639975581932",,
"407447","APEC","APEC Schools-Naga Road","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"HUBERT F. ABUAN","13","1376","137601","Naga Road, Brgy. Pulang Lupa, Las Piñas City","750-4437","09994700266/ 09778353520",,
"407448",,"Don Bosco Institute of Arts and Sciences - Biñan","edwinburaga@yahoo.com",NULL,"Edwin C. Buraga","4","434","43403","PN Building, A. Bonifacio St., City of Biñan, Laguna","(049) 511-82-98","09064620888",,
"407449",,"St. Francis Technical Institute for Development, Training and Competency Assessment Inc.","rodel_madera@yahoo.com",NULL,"Mr. Rodel A. Madera","13","1375","137501","0030 Zapote St., PHHC Area-D Camarin, Caloocan City",,,,
"407450",NULL,"Lamalan Balis Flash Image Learning Center, Inc.","samwins29@yahoo.com",NULL,NULL,"15","1538","153806","Damabalas, Datu Piang, Maguindanao",NULL,"09061200357 / 09168874897",NULL,NULL
"407460",,"University of Baguio Science High School","scienceseniorhigh@ubaguio.edu",NULL,"Jocelyn Layugan Alimondo","14","1411","141102","General Luna Road, Baguio City",,,,
"407461","SWA","St. William's Academy, Bulanao Inc.","swatabuk4591@yahoo.com",NULL,"ADORACION T. DALANAO","14","1432","143213","Provincial Road, Tabuk, Kalinga",,"09072417787 / 09175950145",,
"407463",,"Interface Computer College, Inc.","e_dimla@mail.interface.edu.ph",NULL,"Levvy Traquena","13","1375","137501","10th Ave., cor. Rizal Ave. Ext., Caloocan City",,,,
"407471",NULL,"National College of Business and Arts - Cubao","registrar@c.ncba.edu.ph",NULL,NULL,"13","1374","137404","994 Aurora Boulevard, Cubao, Quezon City",NULL,NULL,NULL,NULL
"407473",,"Virgen De Guadalupe College of Science and Technology","cnraquel36@gmailcom",NULL,"Consolacion N Raquel","13","1374","137404","#41 Sampaguita St., Maligaya Park Subd., Novaliches, Quezon City","990 1026","0926",,
"407474",NULL,"World Citi Colleges","mega_icon777@yahoo.com / macristina_estioco@yahoo.com",NULL,NULL,"13","1374","137404","960 Aurora Boulevard, Brgy. Bagumbuhay, District 3, Quezon City",NULL,"462-9014 / 09177952603",NULL,NULL
"407475",,"Saint Francis of Assisi College,Taguig Inc.","sfactaguig83@yahoo.com",NULL,"Mr. Gilbert C. Sibala","13","1376","137607","Holy Family Village, Bagumbayan, Taguig City",,,,
"407476","Corinthian School","Corinthian School","zac_quintin@yahoo.com",NULL,"Mr. Zacarias A. Quintin Jr.","13","1375","137504","MZN Bldg. II, Gen. T. De Leon Rd. Exentsion, Valenzuela City","(02) 456-88-38","440-02-44 / 456-88-38","(02) 440-02-44","www.corinthianschool.edu.ph"
"407477","DMCFI-ANNEX","Divine Mercy College Foundation, Inc.-Annex","dmcfi_reg@yahoo.com",NULL,"Martin B. Martinez","13","1375","137504","1094 St. Jude Malinta","3611922",,,
"407478",,"Interface Computer College","levvytraquena.me@gmail.com",NULL,"Levvy T. Traqueña","13","1339","133905","1881 Henry Yang Complex, CM Recto Ave., Sampaloc, Manila",,"736-3912 / 09993018128 / 09234983373",,
"407479",,"Immaculate Conception Academy","imeldamadamba@yahoo.com",NULL,"Imelda D. Madamba","1","128","12805","Washington St., 1-S Valdez, Batac City, Ilocos Norte","(077) 792-3114","9289309410",,
"407480",,"Sacred Heart School","mdbacingan@yahoo.com",NULL,"Mrs. Marlene D. Bac-ingan","1","133","13307","Nera St., Central East, Bauang, La Union","072-607-4640","09255122665",,
"407481",,"San Quintin High School Foundation, Inc.","sqhsefi@yahoo.com",NULL,"Mrs. Priscilla V. Luzano","1","155","15537","2444 San Quintin, Pangasinan","075-6326721","09178792828",,
"407483",,"Saint Francis Academy","srmpfas@yahoo.com",NULL,"Filipina B. Salvador","2","215","21525","Brgy. Villa, Sta. Teresita, Cagayan",,"9178776152",,
"407484",,"Saint Francis Academy-Rizal","gjayanguluan@yahoo.com",NULL,"ANDRES CANDOBA","2","215","21521","Poblacion, Rizal, Cagayan",,,,
"407485",,"Saint James Academy of Iguig, Inc.","cordobaandres21@yahoo.com",NULL,"ANDRES CANDOBA","2","215","21515","11 Maharlika Highway, Nattanzan, Iguig, Cagayan",,"09175545190 / 09275226940",,
"407486",NULL,"Marian College","maceh_victoria01@yahoo.com",NULL,NULL,"3","314","31403","908 Gil Carlos St., San Jose, Baliuag, Bulacan",NULL,NULL,NULL,NULL
"407487",,"Sacred Heart Academy","shabulacan@gmail.com / stepfaniesantos@yahoo.com",NULL,"FERNANDO C. DE GUZMAN","3","314","31423","Dr. Teofilo Santiago St., Poblacion, Sta. Maria, Bulacan",,"(044) 815-6739 / 09178160521",,
"407488",NULL,"St. Therese School","fe_lamery@yahoo.com",NULL,NULL,"3","314","31411","Block 209 Lot 15-16 Loma de Gato, Heritage Homes, Marilao, Bulacan",NULL,NULL,NULL,NULL
"407490",,"Saint Anne Academy","saintanne_oc1971@yahoo.com",NULL,"Susana V. Edrosolo","3","371","37107","Gomez St, Olongapo City, Zambales","223 8607",,,
"407491",,"St. Scholastica's Academy of Pampanga, Inc.","stschopamp@yahoo.com",NULL,"Sister Ma. Rebecca P. Maglalang","3","354","35416","Brgy. Quebiawan, San Fernando City, Pampanga,","045 455 3467",,,
"407492",,"Colegio de San Jose del Monte","colegiodesanjosedelmonte@yahoo.com",NULL,"Nancy P. Magno","3","314","31420","Genesis, City of San Jose del Monte, Bulacan","(044) 815 21 20",,,
"407494","SMGS","St. Mary Goretti School","smgs.edu@gmail.com",NULL,"Mrs. Zaida S. Zaide","3","314","31420","Brgy. Kaypian, San Jose del Monte City, Bulacan",,"09164657405",,"www.smgs.weebly.com"
"407496",NULL,"Sto. Niño Academy","stonino.academy@yahoo.com",NULL,NULL,"3","369","36902","Rizal Ave., San Nicolas, Bamban, Tarlac",NULL,NULL,NULL,NULL
"407497",NULL,"St. Vincent's Academy","sva_cand@yahoo.com",NULL,NULL,"3","371","37103","Ilang-ilang St., Poblacion, Candelaria, Zambales",NULL,"9182420961",NULL,NULL
"407498",NULL,"Sto. Niño Academy","mmv_29@yahoo.com / monettevelayo29@gmail.com",NULL,NULL,"3","314","31404","MacArthur Highway, Biñang 2nd, Bocaue, Bulacan",NULL,"09067902970 / (044) 692-5075 / 692-4671",NULL,NULL
"407500",,"Mater Dei Academy","walet315@yahoo.com",NULL,"Maria Cristina W. Somo","3","314","31423","Km 39 Hermogenes St., Pulong Buhangin, Sta. Maria, Bulacan","044-6415780/81587773","09258793152","(044) 815-8773",
"407501",NULL,"Holy Child Academy","-",NULL,NULL,"3","314","31406","Bustos, Bulacan",NULL,NULL,NULL,NULL
"407502","HRA","Holy Rosary Academy","hra_shs@yahoo.com",NULL,"Rendel B. Batchar","3","354","35408","San Nicolas 1st, Lubao, Pampanga","971-6568","971-6568 / 09497166224","(045)971-6568",
"407503",,"Montessori Integrated School","inquire@montessori.edu.ph",NULL,"MA. MONICA L. MORENO, Ph.D.","4","458","45802","#1 Senator Lorenzo Sumulong Memorial Circle","02-6970688","09399370594","02-6974644","www.montessori.edu.ph"
"407504",,"WILL School of Antipolo, Inc.","wsai.teachers@gmail.com",NULL,"Belinda A. Torres","4","458","45802","#700 Topaz Lane, Cristimar Village","(02)6964943, (02)7883659","09088637009","(02)6964943",
"407505",,"World Citi Colleges","joantasklist@gmail.com",NULL,"ARLYN GRACE V. GUICO","4","458","45802","156 M.L. Quezon Avenue","02-7069560","09328557428","02-7069560","www.worldciti.edu.ph"
"407506","Alitagtag College, Inc. Pinagkurusan Branch","Alitagtag College, Inc. (High School Department Pinagkurusan Branch)","alitagtagcollegehsbranch@yahoo.com",NULL,"Luisa T. Autor","4","410","41002","Pinagkurusan, Alitagtag, Batangas","(043)  772 - 0019","09213203304","-","-"
"407507","DFLCMCFI","Dr. Francisco L. Calingasan Memorial Colleges Foundation Inc. - Tuy Campus","ibcalingasan_mem_inst@yahoo.com.ph",NULL,"Dr. Maribel R. Calingasan","4","410","41034","Rizal Street, Tuy, Batangas","043-276-0585",,,
"407508",,"Holy Family Academy","hfa_osj@yahoo.com",NULL,"Mrs. Matilde P. Castillo","4","410","41020","Banaba, Padre Garcia, Batangas","043- 515-9270","09475778276","043-515-9270",
"407509",,"Holy Trinity School of Padre Garcia - Mataasnakahoy Branch, Inc.","hts_mkahoy@yahoo.com.ph",NULL,"Edita S. Dimaculangan","4","410","41018","V. Templo St., Poblacion, Mataasnakahoy, Batangas","043-757-0573","09173290916",,
"407510",,"Lyceum of the Philippines University","lpubhigh@lpubatangas.edu.ph",NULL,"Vivian A. Perez","4","410","41005","Capitol Site, Batangas City","723-1951",,,
"407511",NULL,"Holy Family Academy","joanne_ssapon@yahoo.com / HFA_GMA@yahoo.com",NULL,NULL,"4","421","42123","Congressional Road, Brgy. Poblacion 5, 5th District, General Mariano Alvarez, Cavite",NULL,"(046) 460-4145",NULL,NULL
"407512","CSOL","Cavite School of Life","caviteschooloflife@yahoo.com",NULL,"Mr. Wilson E. Urgelles","4","421","42106","Salawag Crossing, Salawag, Dasmariñas City, Cavite","(046) 484-1963","09206134150","(046) 484-1970",
"407516",NULL,"Immaculate Heart of Mary School ","ihmssanpedro@yahoo.com",NULL,NULL,"4","434","43425","Avocado St., Guevara Subd., Pacita 2, Brgy. San Vicente, City of San Pedro, Laguna",NULL,"(02) 847-3756 / (02) 847-3770 / 0935-6464280 / 0925-8066390",NULL,NULL
"407517",NULL,"Laguna Northwestern College-SLRMC","lnc_registrar@yahoo.com",NULL,NULL,"4","434","43429","Brgy. Buhay, Siniloan, Laguna",NULL,"(02) 869-0738",NULL,NULL
"407518","SCC - Biñan","Sta. Catalina College","sccbinan@gmail.com/mtitongop@yahoo.com / myrn_aspiras@yahoo.com",NULL,"Sr. Melpomene A. Titong, OP","4","434","43403","Brgy. San Antonio, 1st District, Biñan City, Laguna","049-511-9690","09195234490","049-511 -8081","www.sccbinan.edu.ph"
"407519",,"Canossa Academy","medelmagbuhos@yahoo.com",NULL,"Mr. Medel B. Magbuhos","4","410","41014","San Lorenzo Ruiz St., San Carlos, Lipa City, Batangas",,"9174355155",,
"407520",,"Greenfield Montessori School - Tanay","dantongohan.0928@gmail.com",NULL,"Danilo Castro-Tongohan, II, Ed. D","4","458","45812","E. Rodriguez Ave., Brgy. Katipunan Bayani, Tanay, Rizal",,"654-0918 / 0949-99153480",,
"407521",NULL,"Jesus Is Lord Christian School","mbgumapac@yahoo.com",NULL,NULL,"4","410","41031","J.V Pagaspas St., Brgy. Poblacion IV, Tanauan City, Batangas",NULL,"09253090668 / (043) 778–1045",NULL,NULL
"407522",,"Holy Family Academy","hfa_christian@yahoo.com",NULL,"REV. FR. MAURO A. AREVALO","17","1751","175110","Central, San Jose, Occidental Mindoro",,,,
"407523",,"Sacred Heart Academy","sacred_heartacademy@yahoo.com",NULL,"CRISANTA BAUZON SEMILLA","17","1752","175206","Gloria, Oriental Mindoro",,"09399345934",,
"407525","UZ","Universidad de Zamboanga","registrar@uz.edu.ph",NULL,"JO-ANNE JAEN-BERNARDO","9","973","97332","AE Quadrangle, J.S. Alano St., Zamboanga City","9911135",,,"www.uz.edu.ph"
"407526",,"Margosatubig Friendship School of Arts and Trade","mafsat_trade@yahoo.com",NULL,"Fe S. Ebol","9","973","97317","Macopa I, Lumbog, Margosatubig, Zamboanga del Sur",,"09168762308 / 09164652900",,
"407527","SMA, Oas","Saint Michael's Academy of Oas, Inc.","smaean@yahoo.com",NULL,"Sr. Geraldine Crisanta B. Damian, O.P.","5","505","50512","Barangay Ilaor Norte, Oas, Albay","485-6612","09054042100",,
"407528","SJS","Saint Joseph School","1sjsnaga@gmail.com",NULL,"Rhodora C. Cortina","5","517","51724","Panganiban Drive, Brgy. Triangulo,  Naga City, Camarines Sur","(054) 473-8974",,"(054) 473-8974",
"407529","HFA","Holy Family Academy","jakermarbida@gmail.com / holyfamilyacademy2015@gmail.com",NULL,"MRS. DORIS A. LORIEGA","5","562","56213","St. Therese Street, Putiao, Pilar, Sorsogon","n/a","09493442379 / 092559355494","n/a",
"407530","DCLC","Dr. Carlos S. Lanting College","casaul.lanting.college@gmail.com",NULL,"Lilinita C. Del Rosario","5","505","50517","Tomas Cabiles St, San Juan, Tabaco City, Albay","(052) 203-0244","0999-865-7753/09084960948","(052) 203-0244","n/a"
"407531",,"Infant Jesus Academy","mdamoyo@yahoo.com",NULL,"Edna  I. Gonzales, Ph.D.","6","604","60407","Jaime Cardinal Sin Avenue cor. F. Quimpo Avenue, Andagao, Kalibo, Aklan","(036) 268-9548","0998-8605914","(036) 262 - 7523","www.ija.edu.ph"
"407532","none","Mater Carmeli School","mchsdingle@yahoo.com",NULL,"Sr. Lani C. Glorial, CM.","6","630","63016","#1 Sanico St., Poblacion, Dingle, Iloilo","(033) 351- 00 58","09468119855 / (033) 351-0058",,
"407533",,"Don Bosco Technical Institute","xtian_db@yahoo.com",NULL,"Fr. Rooney John G. Undar, SDB","18","1845","184531","East Caticlan, Vicmico St., Brgy. XV-A, Victorias City, Negros Occidental",,"(034) 399-2777 / (034) 399-3632",,
"407534",,"La Consolacion College - Murcia, Negros Occidental","lcamurcia@yahoo.com",NULL,"Sr. Alma C. Melicor, OSA","18","1845","184520","Miranda St., Brgy. Blumentritt, Murcia, Negros Occidental","(034)345-21-49/71022-85","9065610030",,
"407535","BIT-IC","BIT International College-Carmen","monic081472@yahoo.com",NULL,"HERMESA BALITE, RM, RN","7","712","71212","Carmen, Bohol",,,,
"407536",NULL,"BIT International College-Talibon","monic081472@yahoo.com",NULL,NULL,"7","712","71243","Talibon, Bohol",NULL,NULL,NULL,NULL
"407537","CA","Carmel Academy","emetjune@yahoo.com",NULL,"EMETERIO C. JAVINEZ, JR., MAED","7","712","71206","Del Carmen Norte, Balilihan, Bohol","-","09399167327 / 09989704005","-","-"
"407538","HCA","Holy Child Academy of Pitogo, Bohol, Inc.","m_pachoco@yahoo.com / s.bendanillo@yahoo.com",NULL,"Sr. Ma. Mercy L. Bendanillo, DST","7","712","71235","6346 President Carlos P. Garcia, Bohol",,"09420911989",,
"407539",,"Holy Rosary Academy","hra_lila@yahoo.com",NULL,"Adelwisa  A. Saclolo","7","712","71227","Poblacion, Lila, Bohol",,"9478901050",,
"407540",NULL,"Holy Trinity Academy","holytrinityacademyloay@yahoo.com",NULL,NULL,"7","712","71228","Loay, Bohol",NULL,NULL,NULL,NULL
"407541",NULL,"Sacred Heart Academy","sacredheartacademyloon@yahoo.com",NULL,NULL,"7","712","71230","Moto Sur, Loon, Bohol",NULL,"(038) 505-9243",NULL,NULL
"407542",,"Holy Trinity College","holytrinitycollege_ginatilan@yahoo.com",NULL,"SR. MA. CRESENCIANA B. TARIGA, DST","7","722","72225","San Roque, Ginatilan, Cebu","032-478-9095","0939 903 6940",,
"407543",NULL,"Immaculate Heart of Mary Academy","vmatarong@yahoo.com / ihma1964@yahoo.com",NULL,NULL,"7","722","72232","Poblacion Ward IV, Minglanilla, Cebu",NULL,"(032) 272-8862",NULL,NULL
"407544",NULL,"University of the Visayas-Dalaguete Campus","pam2suar@yahoo.com ",NULL,NULL,"7","722","72222","Poblacion, Dalaguete, Cebu",NULL,NULL,NULL,NULL
"407545",NULL,"University of the Visayas-Minglanilla Campus","gladys_oyao@yahoo.com / uv_minglanillacampus@yahoo.com",NULL,NULL,"7","722","72232","Tiber Minglanilla, Cebu",NULL,"272-3249 / 09999526100",NULL,NULL
"407546",,"University of San Carlos - Basic Education Department South Campus","crescen.cabuenas@gmail.com/leletbautista@yahoo.com / uscbed@gmail.com",NULL,"SR. REMEDIOS SOCORRO D. AUNZO, SSpS","7","722","72217","J. Alcantara St., Cebu City",,"09255569770 / 032 254 0117 local 223",,
"407547",,"University of the Visayas-Pardo Campus","uvpardo@gmail.com",NULL,"ANGELITA S. ROSALES, MAED","7","722","72217","59 Dela Victoria, Pardo Proper, Cebu City","2731914 / 4153984",,,
"407548",,"St. Joseph's Academy","sja_mde_edu@yahoo.com",NULL,"MARIA ALMA T. FLORES, M.Ed.","7","722","72230","S.B. Cabahug St., Centro,","(032) 345-1255","0933-044-9395","(032) 345-1255",
"407549","IKA","Infant King Academy","infantkingrvmschool@yahoo.com",NULL,"S. MA. MARINA A. INSIGNE, RVM","18","1846","184612","Poblacion, Jimalalud, Negros Oriental","0354005758","09176876142",,
"407550",,"Asian College of Technology","asiancollegetech@gmail.com",NULL,"Francisca C. Tomarong","7","722","72250","Bulacao","272-7582","09255870402/09122112771","272-7583","www.act.edu.ph"
"407554",,"Loyola High School","loyolahighschool.doncarlos@gmail.com",NULL,"ROMEO A. BALASTA","10","1013","101304","8712 Don Carlos, Bukidnon","none","09989896671","none","none"
"407555","BMC","Blessed Mother College, Tiano Kalambaguhan","blessedmothercollege94@yahoo.com / sinforosaguinares@yahoo.com",NULL,"Ernesto L. Guiñares","10","1043","104305","Tiano-Kalambaguhan St., Brgy. 14, Cagayan de Oro City, Misamis Oriental","8524283","(088) 880-0019 / 09173095154 / 09209056677 / 09165306261",,
"407557","SMAC","St. Mary's Academy of Carmen","smacdirect@yahoo.com",NULL,"S.MA. ADELAIDA C. HUISO, RVM","10","1043","104305","Villarin St, Cagayan de Oro City, Misamis Oriental","(088) 858-6051",,"(088) 551-531",
"407558",,"Christ the King College","ckcrvm@gmail.com",NULL,"S. Ma. Nora R. Joson, RVM","10","1043","104308","National Highway, Brgy. 23, Gingoog City, Misamis Oriental","08842-7437/088-861-0149",,"(088) 861-21-92",
"407559",,"Bethany Baptist Academy","mmmurillo_bba83@yahoo.com",NULL,"Mona Del Mar Murillo","10","1035","103504","Doña Maria Subd. Ii, Bara-As, Tubod, Iligan City, Lanao Del Norte","221-8133",,,
"407560","HCHS","Holy Cross High School","hchs_kldn@yahoo.com",NULL,"Ms. Juvy B. linguiz","10","1035","103508","Kolambugan, Lanao del Norte","(063)227-5008","09267416261",,
"407562",,"Holy Rosary Academy of Sapang Dalaga Incorporated","dexter_obradas1994@yahoo.com",NULL,"Reynalda G. Clamohoy","10","1042","104213","Purok Bougainvilla, Poblacion, Sapang Dalaga, Misamis Occidental",,"09301231133",,
"407563",,"Mount Carmel High School","reygumisad@yahoo.com",NULL,"Rey Gumisad","10","1042","104202","7211 Baliangao, Misamis Occidental",,,,
"407565","N/A","Holy Cross College of Calinan, Inc.","holycrosscollegeofcalinan@yahoo.com",NULL,"SISTER LORNA B. MURILLO, P.M.","11","1124","112402","Calinan, Davao City, Davao del Sur","295-0797","None","295-0145","None"
"407566","UMGC","University of Mindanao - Guianga College","umgctugbok@yahoo.com",NULL,"Marilyn E. Escamis","11","1124","112402","Purok 1, Tugbok, Davao City, Davao del Sur","082-297-7354","09305547575","082-297-7354",
"407567",,"University of Mindanao (Main Campus)","eriao@umindanao.edu.ph / um.infoofficer@gmail.com",NULL,"Elleine Rose A. Oliva","11","1124","112402","Bolton Street, Davao City, Davao del Sur",,"(082) 227 5456 local 119",,
"407568",,"Maryknoll High School of Maniki, Inc.","maryknollhighschool_maniki@yahoo.com",NULL,"SR. MA TEOFILA F. FRONDOZO, OP.","11","1123","112305","Quezon St., Maniki, Kapalong, Davao del Norte",,"9153454749",,
"407569",,"Maryknoll High School of Sto. Tomas","mhsst.op@gmail.com",NULL,"SR. MA. EVELYN M. OQUEZA, O.P","11","1123","112318","Sto. Tomas, Davao del Norte","829-0249","09463917659",,
"407570",,"Holy Cross of Malita, Inc","hcmalitainc@yahoo.com",NULL,"Sr. Elizabeth L. Garrote, pm","11","1124","112409","Manuel Peralta Street",,,,
"407571","IHMA","Immaculate Heart of Mary Academy","ihmamati@yahoo.com",NULL,"Sr. Milagros N. Gomez, MIC","11","1125","112509","Manuel L. Quezon St., Brgy. Central, Mati City, Davao Oriental","(087)3883232","09185639336","(087)3884056","n/a"
"407573","ndscgsc","Notre Dame- Siena College of General Santos City","nd_scgsc@yahoo.com",NULL,"Sr. Marilyn P. Bolivar, OP","12","1263","126303","Purok Masagana, NLSA Ext. Rd., San Isidro, General Santos City","(083)  552-3803","09466792836","(083) 552-3803",
"407574","Quantum","The Quantum Academy, Inc.","thequantumacademy1998@yahoo.com",NULL,"Angela Corazon Z. Licas","12","1263","126303","460 NLSA Road, Brgy. San Isidro, General Santos City, South Cotabato","(083) 554-5829","(083) 554-5829","(083) 301-2872","www.thequantumacademy.com"
"407575",,"Holy Child College of Information Technology, Inc.","hccitreg_office@yahoo.com",NULL,"DOMINADOR D. ORTIZ","12","1263","126306","Gensan Drive, Marbel, Koronadal City, 9506 South Cotabato",,"(083) 878-1627 / 09754995952/09362635886",,"hccit.edu.ph"
"407576","NDKI","The Notre Dame of Katiko, Inc.","ndkatiko1971@gmail.com / tizasalamanca@yahoo.com",NULL,"Mrs. Profetiza M. Salamanca","12","1265","126510","Katiko, Pres. Quirino, Sultan Kudarat",,"09461278301/09108162511",,
"407577",,"Father Saturnino Urios College of Sibagat, Inc.","elsarances@yahoo.com",NULL,"Elsa O. Rances","16","1603","160314","Poblacion, Sibagat, Agusan del Sur",,"09309880579",,
"407578",,"Father Saturnino Urios University - BP Pueblos Senior High","vpacad@urios.edu.ph / admission@urios.edu.ph / fvrosero@urios.edu.ph",NULL,"Rev. Fr. John Christian U. Young","16","1602","160202","San Francisco Street, Butuan City, Agusan del Norte",,"(085) 342-1830 local 2212 / 3515",,
"407580","HCAMI","Holy Child Academy of Marihatag, Inc.","hca_marihatag1963@yahoo.com.ph / hcamarihatag@gmail.com",NULL,"NARCISITA ARIAR SANCHEZ","16","1668","166814","Rizal St., Poblacion, Marihatag, Surigao del Sur","n/a","09196003039 / 09463622831","n/a","n/a"
"407581","SAHS","Saint Augustine High School","sahsphilsinc@yahoo.com",NULL,"ALAN A. GASCON","16","1668","166815","San Agustin, Surigao del Sur",,"09099295890",,
"407582",,"Surigao Sur College - Barobo","ssc_gambe@yahoo.com / irenemmacapala@gmail.com",NULL,"Dr. Nerla L. Gambe","16","1668","166801","Poblacion 6, Barobo, Surigao del Sur",,"9199698561",,
"407583",,"Surigao Sur College - Pagtilaan","ssc_gambe@yahoo.com / irenemmacapala@gmail.com",NULL,"Dr. Nerla L. Gambe","16","1668","166812","Lingig, Surigao del Sur",,"9199698561",,
"407584",,"Surigao Sur College - Tagongon","ssc_gambe@yahoo.com / irenemmacapala@gmail.com",NULL,"Dr. Nerla L. Gambe","16","1668","166817","Tagongon, Tagbina, Surigao del Sur",,"9199698561",,
"407585","None","Immaculate Conception Academy","baludica2016@gmail.com",NULL,"Vicente Bareles Villaruel","5","541","54103","Balud, Masbate","588-0649","09165364525","None","None"
"407586","PCT","Philippine College of Technology","pctdvo@yahoo.com",NULL,"MA.ROSSINI BALILI Ed,D","11","1124","112402","Cañete Building, Quezon St., Calinan, Davao City","2224808-2868735","09985415117","2950172",
"407588",,"Marie Ernestine School","marieernestineschool@gmail.com",NULL,"Marie Ernestine Denise Fajatin M.A.","7","722","72226","Canjulao Road, Lapu-Lapu City, Cebu",,"(032) 340-3009 / (032) 340-0478 / 511-0292",,
"407589",NULL,"St. Scholastica's Academy","ssa.tabunok@yahoo.com",NULL,NULL,"7","722","72250","Tabunok, Talisay City, Cebu",NULL,"(032) 272-3359 / (032) 273-1521",NULL,NULL
"407590",,"Immaculate Conception School","ics_banaue1953@yahoo.com",NULL,"Marlon Ibarra","14","1427","142701","Paypayan, Bocos, Banaue, Ifugao",,,,
"407592","SAS- Tanza","Saint Augustine School","sanagustin_admission@yahoo.com",NULL,"MERCEDITA P. PACUMIO","4","421","42120","Sta. Cruz St., Poblacion, Tanza, Cavite","046 - 4377075 / 046-4370554","09228749670 / 09154074022",,
"407593","St. Mary's College","St. Mary's College Sta. Maria, Ilocos Sur, Inc.","smcian_2005@yahoo.com.ph",NULL,"Leonida D. Sison","1","129","12926","Col. Reyes St., Poblacion Sur, Sta. Maria, Ilocos Sur","(077) 732-5629","09267573229","n/a","n/a"
"407594",,"English Christian Academy (San Jose)","eca_pictures@yahoo.com",NULL,"Armando T. De Guzman","4","458","45802","Block 171 Lot 11 All Spice Road, Robinsons Homes East Subd., San Jose, Antipolo City","(02)5702260",,,
"407598","NIAB","Nazareth Institute of Alfonso Inc.","NioaBatuan5@yahoo.com.sg",NULL,"BOBBY C. MALAQUILLA","5","541","54104","Poblacion, Batuan, Masbate","None","09278542154 / 09214267056 / 09153871772","None","None"
"407599","SHA","Sacred Heart Academy","shagarchitorena@yahoo.com.ph / rsgpiano@yahoo.com",NULL,"Ramonette Shirlyn G. Piano","5","517","51714","Rizal St., Brgy. III, 4th District, Garchitorena, Camarines Sur",,"0919 994 5851",,
